,matter,q0,q1,q2,q3,q4,q5,q6,q7,q8,citations
47,[3419.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art366', 'urn:lex:br:federal:lei:1990-07-13;8069!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2']"
48,[10602.0],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art366']"
49,[3632.0],0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"['urn:lex:br:federal:lei:1997-09-23;9503!art306_par1', 'urn:lex:br:federal:lei:1997-09-23;9503!art306_caput']"
50,"[4355.0, 5566.0]",0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_inc2_par6', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2']"
51,[1209.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:lei:2002-01-10;10406!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art621', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art158_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art621_inc1']"
52,[4355.0],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par4']"
53,"[4355.0, 3416.0]",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319']"
54,"[4355.0, 5897.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art44', 'lei+8072+1990!art2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'lei+11343+2006!art33', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11343+2006!art33_caput', 'lei+12403+2011!']"
55,[4310.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art68_inc9', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art244', 'urn:lex:br:federal:lei:1990-07-13;8069!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art659']"
56,[3632.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par2', 'urn:lex:br:federal:lei:1997-09-23;9503!art306_caput_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33', 'urn:lex:br:federal:lei:1997-09-23;9503!art298_inc1']"
57,"[4355.0, 3416.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313']"
58,"[4355.0, 3416.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_caput']"
59,[4272.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art226_inc2', 'lei+11340+2006!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art41', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art395', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5', 'lei+9605+1998!art48', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art217']"
60,[3372.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+12403+2011!', 'urn:lex:br:federal:lei:2002-01-10;10406!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2']"
61,"[4355.0, 3431.0]",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art171', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art29_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art69', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art297', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art29', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art71', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art288', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art171_caput']"
62,[4310.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art171', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art21_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art61_inc2', 'urn:lex:br:federal:lei:1973-01-11;5869!art326', 'lei+11340+2006!art147_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art326', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art147_caput']"
63,[5566.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
64,[3372.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art415', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art413', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art419', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art414']"
65,[3416.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_par6', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art304', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art310', 'lei+12403+2011!', 'lei+10826+200!art155_par4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc2']"
66,"[4355.0, 3419.0]",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc2']"
67,[3435.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
68,"[4355.0, 3419.0]",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:lei:1990-07-13;8069!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc1_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2']"
69,"[3370.0, 5865.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:lei:2002-01-10;10406!', 'lei+9605+1998!art48', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par3', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art41']"
70,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art44', 'lei+8072+1990!art2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'lei+11343+2006!art33', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11343+2006!art33_caput', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc2']"
71,"[4355.0, 3608.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art44', 'lei+11343+2006!art40_inc6', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'lei+11343+2006!art33', 'lei+8072+1990!art2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11343+2006!art33_caput', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319_inc6', 'lei+11343+2006!art40']"
72,[10986.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:lei:2002-01-10;10406!art109_inc4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art581', 'lei+9605+1998!']"
73,"[4355.0, 3607.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art44', 'lei+8072+1990!art2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11343+2006!art33_caput', 'lei+12403+2011!']"
74,[4355.0],0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc1_par2', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art315']"
75,"[3416.0, 1209.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art318_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art318_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art93_inc9', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319']"
76,[7928.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art35_caput', 'lei+11343+2006!art44', 'lei+12403+2011!art319', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art302_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art310_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11343+2006!art33_caput', 'lei+11464+2007!art5', 'lei+10826+2003!', 'lei+11343+2006!art12_caput']"
77,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+10826+2003!art16_inc4_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art326', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319_inc8', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319']"
78,[4355.0],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art44', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_par6', 'lei+8072+1990!art2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11343+2006!art33_caput', 'lei+12403+2011!', 'lei+11343+2006!art40_inc3']"
79,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art44', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'lei+11343+2006!art33', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11343+2006!art33_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'lei+11343+2006!art35']"
80,"[11174.0, 11068.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1969-10-21;1002!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art265', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art266', 'urn:lex:br:federal:lei:2002-01-10;10406!art16_inc3', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!']"
81,"[4355.0, 7928.0]",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:lei:1973-01-11;5869!art319', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313']"
82,[3372.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc3', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art61', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art492']"
83,[7942.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+8072+1990!art2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!', 'lei+11343+2006!art33', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art9', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art1_inc13', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art9_par1', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art1_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art7_par2', 'lei+8072+1990!art7_par2', 'lei+11343+2006!art44', 'lei+11343+2006!art9_inc13_par1', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art7', 'decreto  nº  7.420/2010!art5', 'lei+11343+2006!art33_caput_par1', 'decreto  8.380/2014!', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art84_inc12', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art84', 'lei+11343+2006!art33_par4', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art5', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art75', 'urn:lex:br:federal:lei:2002-01-10;10406!', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art10', 'lei+8072+1990!art5']"
84,[4355.0],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art310_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art310_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art311']"
85,[10925.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5_inc3', 'lei+11340+2006!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc6_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art366', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc4_par2']"
86,[4355.0],0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art316', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2']"
87,[3370.0],0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art581_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art69', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art244', 'urn:lex:br:federal:lei:2002-01-10;10406!art244', 'lei+8069+1990!art244', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc4_par2']"
88,[10925.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art366', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art5', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art227', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art156', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art156_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art242', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art217', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art156_inc1']"
89,[3608.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art33_caput', 'lei+11343+2006!art42', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59']"
90,"[4355.0, 3608.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art44', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_inc2_par6', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art5', 'lei+8072+1990!art2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_inc1_par6', 'lei+8069+1990!art143', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11343+2006!art33_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art310', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14', 'lei+12403+2011!', 'lei+8069+1990!art244', 'lei+11343+2006!art33_par4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art301', 'urn:lex:br:federal:lei:1990-07-13;8069!art143']"
91,[4355.0],0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art310_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art310_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art311']"
92,[3632.0],2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:lei:1997-09-23;9503!art302_caput', 'urn:lex:br:federal:lei:2002-01-10;10406!', 'lei+9503+1997!art302_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc1']"
93,"[4355.0, 3608.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:constituicao:1988-10-05;1988!art5_caput', 'lei+12403+2011!art319', 'lei+11343+2006!art35_inc1_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art321', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11343+2006!art33_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art350']"
94,[3632.0],0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,['urn:lex:br:federal:lei:1997-09-23;9503!art306']
95,"[7942.0, 3416.0, 3633.0, 3372.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['notfound!art111', 'notfound!art111_par1', 'notfound!art118', 'notfound!art118_inc1', 'notfound!art118_inc2', 'notfound!art118_inc2_par1']"
96,[3372.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art415', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art581_inc4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art155', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art29_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art29_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art62_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:lei:2002-01-10;10406!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art419', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art414']"
97,[7928.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art396', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art302', 'lei+8137+1990!art1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art304', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art176', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art397']"
98,"[3372.0, 10950.0, 3637.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art65', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art244_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art68', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art61', 'lei+8069+1990!', 'urn:lex:br:federal:lei:2002-01-10;10406!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art62', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc4_par2']"
99,"[5555.0, 3372.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc3', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art146_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art492', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc4_par2']"
100,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['lei+8038+1990!art31']
101,[3539.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+9099+1995!art61', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art301_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art297', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art297_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art301', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art304']"
